Time,Rep1,Rep2,Rep3
141,2.433495974,2.580409274,2.580409274
142,2.353959274,2.577820574,2.577820574
143,2.357238074,2.711169674,2.711169674
144,2.501809874,2.329697874,2.329697874
145,2.610127874,2.686369874,2.686369874
146,2.174878274,2.691688874,2.691688874
147,2.399478874,2.384409474,2.384409474
148,2.406939874,2.671999874,2.671999874
149,2.385033474,2.378627874,2.378627874
150,2.599339474,2.878749974,2.878749974
151,2.124251474,2.877828074,2.877828074
152,2.125800674,2.732946874,2.732946874
153,2.658154674,2.636361374,2.636361374
154,2.377396274,2.643499574,2.643499574
155,2.572831874,2.643499574,2.643499574
156,2.328825074,2.535623074,2.535623074
157,2.318240474,2.691258674,2.691258674
158,2.376658974,2.364893874,2.364893874
159,2.371491974,2.585744374,2.585744374
160,2.273719874,2.582287974,2.582287974
161,2.276131874,2.407035374,2.407035374
162,2.434167274,2.519632374,2.519632374
163,2.561127874,2.345914174,2.345914174
164,2.257250374,2.352460574,2.352460574
165,2.256449874,2.445071874,2.445071874
166,2.392676674,2.436198374,2.436198374
167,2.426425774,2.522003774,2.522003774
168,2.515194974,2.622666074,2.622666074
169,2.136653474,2.626156474,2.626156474
170,2.131216574,2.125541774,2.125541774
171,2.401353874,2.825644574,2.825644574
172,2.395155874,2.706895574,2.706895574
173,2.600906774,2.706007674,2.706007674
174,2.596573274,2.629054374,2.629054374
175,2.467598174,2.765383674,2.765383674
176,2.829137474,3.437986874,3.437986874
177,2.614315074,2.583847474,2.583847474
178,2.700851174,2.582983574,2.582983574
179,2.691108474,2.722759074,2.722759074
180,2.335892274,2.086037874,2.086037874
181,2.417968074,1.846913074,1.846913074
182,2.424422774,1.849792274,1.849792274
183,2.416103774,1.847835074,1.847835074
184,2.291790374,1.865844074,1.865844074
185,2.429995574,1.817170874,1.817170874
186,2.373136574,1.829080274,1.829080274
187,3.109475374,1.826217074,1.826217074
188,3.105613374,1.853731774,1.853731774
189,2.271878274,1.932422174,1.932422174
190,2.358233974,1.849792274,1.849792274
191,2.510367874,1.852671474,1.852671474
192,2.514617874,1.644516374,1.644516374
193,2.418800174,1.666803274,1.666803274
194,2.553887074,1.651772574,1.651772574
195,2.346173674,1.724852874,1.724852874
196,3.543285074,1.725547874,1.725547874
197,3.549613874,1.754395974,1.754395974
198,3.365927274,1.712931974,1.712931974
199,3.376733874,1.651446974,1.651446974
200,3.585938774,1.651446974,1.651446974
201,3.593380474,1.852345474,1.852345474
202,3.623106374,4.349668874,4.349668874
203,3.288835274,4.467313874,4.467313874
204,3.271866674,4.602372774,4.602372774
205,3.659902474,4.602372774,4.602372774
206,3.672807274,4.253363874,4.253363874
207,3.301787974,4.427647874,4.427647874
208,2.736877474,4.484561074,4.484561074
209,1.970875374,4.323361074,4.323361074
210,1.987298374,4.333045874,4.333045874
211,1.947731874,2.533375574,2.533375574
212,2.400940674,2.685861074,2.685861074
213,1.968661174,2.431827374,2.431827374
214,1.847025074,2.432661674,2.432661674
215,1.852065774,2.621706074,2.621706074
216,1.984229474,2.913415574,2.913415574
217,1.756133474,2.808219374,2.808219374
218,1.637938274,3.117375474,3.117375474
219,1.635225874,3.115434274,3.115434274
220,1.647302174,3.097558874,3.097558874
221,1.684953874,3.146044074,3.146044074
222,1.654909874,2.929965874,2.929965874
223,1.666823874,2.940239874,2.940239874
224,1.667508074,2.816103374,2.816103374
225,1.606735874,2.748382874,2.748382874
226,1.230667874,2.656126274,2.656126274
227,4.350415374,2.594839874,2.594839874
228,4.278265374,2.596573274,2.596573274
229,4.757096674,2.696127674,2.696127674
230,4.649643874,2.623287074,2.623287074
231,4.545195874,3.039789274,3.039789274
232,4.389457774,3.036929374,3.036929374
233,4.396805974,2.924774174,2.924774174
234,4.378047074,2.783564474,2.783564474
235,4.383171074,3.232223474,3.232223474
236,4.359408074,2.913209374,2.913209374
237,2.514983874,2.902987074,2.902987074
238,2.510731874,3.677554274,3.677554274
239,2.486335874,2.762559074,2.762559074
240,2.407418474,2.655974874,2.655974874
241,2.725107074,2.655095474,2.655095474
242,2.721540674,3.145517374,3.145517374
243,3.547295474,2.875764874,2.875764874
244,2.974979474,3.045978874,3.045978874
245,2.650565074,2.787270674,2.787270674
246,2.517619974,2.795425574,2.795425574
247,2.509100974,4.284499874,4.284499874
248,3.114894274,3.199959874,3.199959874
249,2.842815874,2.847626274,2.847626274
250,2.748878074,2.848542674,2.848542674
251,2.743496674,2.847700274,2.847700274
252,3.409135074,3.199066974,3.199066974
253,3.177507874,3.394214074,3.394214074
254,2.716382674,3.581962374,3.581962374
255,2.713054674,3.595761874,3.595761874
256,2.716615874,3.094920274,3.094920274
257,2.840809874,3.005946374,3.005946374
258,2.802714674,2.930061074,2.930061074
259,2.766283774,2.929126874,2.929126874
260,2.761783274,3.240551874,3.240551874
261,2.708978274,3.244378174,3.244378174
262,3.096537874,3.230475874,3.230475874
263,3.090872874,3.142427974,3.142427974
264,2.922438374,3.148277374,3.148277374
265,2.930834474,2.811682974,2.811682974
266,2.655670874,2.549089874,2.549089874
267,3.109486874,2.999551074,2.999551074
268,3.187875674,2.987245274,2.987245274
269,3.200671574,2.991562274,2.991562274
270,3.028681374,3.106649474,3.106649474
271,3.236466674,3.501369274,3.501369274
272,2.650972274,3.131957474,3.131957474
273,3.479357474,3.141680474,3.141680474
274,3.502343074,3.486415074,3.486415074
275,2.839939874,3.546178274,3.546178274
276,2.768731874,2.585216874,2.585216874
277,3.935026674,2.579165374,2.579165374
278,3.913607974,2.983237874,2.983237874
279,3.435410274,3.130676474,3.130676474
280,4.247365474,2.811606674,2.811606674
281,3.061517874,3.319490274,3.319490274
282,3.418415874,3.310411974,3.310411974
283,3.425622374,3.827992674,3.827992674
284,3.754381574,3.443653474,3.443653474
285,3.278759674,3.346399874,3.346399874
286,3.146350274,3.348430874,3.348430874
287,3.146350274,3.319352874,3.319352874
288,3.399352274,3.250522874,3.250522874
289,2.826443874,3.103747874,3.103747874
290,2.906299874,2.854633474,2.854633474
291,2.754831074,2.884070274,2.884070274
292,2.762023874,2.062090274,2.062090274
293,3.079475174,1.941960674,1.941960674
294,3.088746974,1.988333774,1.988333774
295,3.023445874,1.984600274,1.984600274
296,3.011089374,1.906019474,1.906019474
297,3.036130274,1.865121174,1.865121174
298,2.881161674,1.913784974,1.913784974
299,2.745690374,2.353965074,2.353965074
300,2.964361874,2.358054074,2.358054074
301,2.948373374,1.654227974,1.654227974
302,2.713851074,1.748485774,1.748485774
303,2.837547074,1.751257874,1.751257874
304,3.241216574,1.751958374,1.751958374
305,3.239229174,1.792560274,1.792560274
306,3.275787074,1.777014274,1.777014274
307,3.328306874,1.709130074,1.709130074
308,3.574914674,1.675447074,1.675447074
309,2.838617874,1.692587074,1.692587074
310,2.842287874,,
311,3.517257074,,
312,3.617643074,,
313,2.941567074,,
314,2.939693474,,
315,3.628249374,,
316,3.300125974,,
317,2.106959874,,
318,1.914390374,,
319,1.914390374,,
320,1.918831674,,
321,1.826217074,,
322,1.946549474,,
323,1.949506274,,
324,1.981085974,,
325,2.028714374,,
326,1.781667474,,
327,1.724499074,,
328,1.723803874,,
329,1.743331274,,
330,1.827797874,,
331,1.768908374,,
332,1.751320874,,
333,2.320247374,,
334,1.742270974,,
335,1.404197874,,
