Time,Rep1,Rep2,Rep3
101,2.785206217,2.882758617,2.903516217
102,2.946730817,3.157466817,2.849420217
103,2.943826217,3.046867817,3.119007817
104,3.082218417,3.043902617,3.100478617
105,2.804933217,2.986463417,3.101477817
106,2.827009217,3.149266617,3.026964717
107,3.083321017,3.047897617,3.293475717
108,3.089290417,2.951096417,2.867243817
109,2.770010217,2.955945417,2.870104917
110,2.847380217,3.112746217,3.094721217
111,3.069372217,3.000476217,3.325956217
112,3.073340217,3.010677817,2.997230217
113,2.949945417,3.007735417,3.022758917
114,2.831388217,3.023604717,3.024727117
115,2.710831417,3.031846317,3.057282217
116,3.122963417,2.995530217,3.167406617
117,3.124968217,3.161213217,3.276513217
118,2.892993217,3.160202217,3.273414217
119,3.021352717,3.227100217,2.954876817
120,2.974322217,3.120063417,3.192622017
121,2.982118217,3.291401517,3.409813317
122,3.477622617,3.294512817,3.404516817
123,3.342793717,3.273384217,3.423195517
124,3.233804517,3.199882217,3.143875017
125,3.111596217,3.305778517,3.352004517
126,3.099596217,3.589893217,3.460994217
127,3.308863117,3.583326217,3.457782117
128,3.089856517,3.341374617,3.423986217
129,2.874795717,3.169431417,3.164416217
130,2.870981717,3.137981217,3.384567817
131,2.980225317,3.139993017,3.388786217
132,2.785442217,2.737103817,3.109626417
133,2.911565817,2.791768017,3.011086617
134,2.511670617,3.079271217,3.190793817
135,2.509903417,3.080265717,3.254369517
136,2.720816217,2.723090617,3.252312917
137,2.824947217,3.084522917,2.860911217
138,2.992077217,2.956877317,3.247161217
139,2.992077217,2.736383117,2.961674517
140,2.659429017,2.739167417,2.959732317
141,2.673390217,3.054036217,3.159076017
142,2.757416717,2.988116217,2.999547417
143,1.110967217,1.213494217,3.396973017
144,1.107912217,1.211599417,2.379386217
145,2.767530117,2.955036217,2.379386217
146,2.579815317,2.758976217,2.988360717
147,2.644547717,2.736788217,2.604313217
148,2.686049517,2.518370817,2.845976217
149,2.684215717,2.515716117,2.845976217
150,3.014476617,3.115919617,2.712917817
151,3.125158617,3.144228117,3.372660917
152,2.818252217,2.985393017,3.307859117
153,2.822028217,2.987811217,3.067095717
154,2.961967017,2.988788717,3.065109517
155,2.973292617,3.171507217,3.246142917
156,3.069410617,3.069081917,3.136125517
157,3.202847417,3.259518717,3.512087417
158,3.192666417,3.254366217,3.506688417
159,3.388736217,3.234308217,3.355110217
160,2.946008217,3.188517717,3.081400617
161,2.907261217,3.204493017,3.239959017
162,2.906300117,3.316149417,3.224040217
163,3.071031217,3.315108517,3.226089417
164,3.182786217,3.226099017,3.138181917
165,3.371632317,3.391574817,3.370555117
166,3.372685017,3.110007217,3.495481417
167,3.004695417,3.118031217,3.501944617
168,3.052840617,3.056096217,3.128835717
169,3.027586017,3.188451217,2.989355017
170,3.335211817,3.248185017,3.343399817
171,3.337300617,3.117103817,3.182343717
172,3.146175417,3.118107417,3.180312717
173,2.870028217,3.025935717,3.258489017
174,2.832418617,3.200865717,3.146175417
175,2.971506917,3.319673817,3.320267817
176,2.984180617,3.330101817,3.322351217
177,2.726287417,2.769946617,2.705272917
178,2.979250617,3.103537017,3.145257517
179,2.822870917,2.805043017,2.237326717
180,2.814386617,3.141094517,3.026555217
181,2.925536817,3.140087817,3.019670717
182,2.841526617,2.994450417,3.019624617
183,2.947885017,2.812761317,3.199804617
184,3.186405717,3.334182017,3.033951217
185,3.184374717,3.334182017,3.028037017
186,3.523301817,3.575358617,3.172598217
187,2.782959417,3.385545017,3.097779117
188,3.229122617,3.260546817,3.136926717
189,3.226053017,3.114688617,2.711785417
190,3.221439617,3.104682617,2.715483017
191,3.235848417,3.264136417,3.092427017
192,3.000577017,3.153090817,3.633774317
193,3.051893817,3.076252617,3.021819717
194,3.050905017,3.077246917,3.026741217
195,3.173533217,3.280618617,3.066066717
196,2.866137917,3.080439217,3.056214417
197,2.923675317,2.494013817,2.917760117
198,2.922711217,3.036141117,3.132856117
199,3.118926217,3.034167717,3.129840817
200,3.131801217,3.304762017,3.082290617
201,2.853063717,3.103709817,3.136901817
202,2.875180217,3.221941017,3.022848717
203,2.875180217,3.219895817,3.028755717
204,2.984457117,3.258490817,2.987192217
205,2.855682117,3.113915217,2.902111217
206,3.021591217,2.904513717,2.998416217
207,3.024541117,3.089669917,2.945947417
208,2.825460817,3.091664117,2.941103417
209,2.624134917,3.137855717,2.806409517
210,2.668700817,3.382202717,2.610232617
211,2.729689417,3.197745417,2.493280617
212,2.729689417,3.197745417,2.495924817
213,3.206991217,3.438086217,2.832451617
214,3.251281217,3.230199817,3.279609417
215,3.219908217,3.409690517,2.996304417
216,3.224000217,3.298581117,3.040131217
217,3.193639317,3.303775617,3.044078817
218,3.075258317,3.085617717,3.280647417
219,3.284729217,3.222989217,2.831218617
220,3.155112017,3.334036217,3.058234617
221,3.155112017,3.336128217,3.053280617
222,2.869951117,3.228146217,3.514145017
223,2.934363617,3.111716217,2.991514617
224,3.159013017,3.416081217,2.731749017
225,3.152957817,3.307859117,3.116750217
226,2.959732317,3.313060617,3.110744217
227,3.033906717,3.075151217,2.821170417
228,3.238410617,2.999446217,2.822715717
229,3.249228017,3.228152217,3.071509017
230,3.257454417,3.230203017,3.064559417
231,2.935522617,2.767887417,2.977572717
232,2.245803717,2.950791417,2.682249717
233,3.057994617,3.107473017,2.851481017
234,3.051067417,3.001705417,2.874873417
235,2.883702417,3.003665817,2.869151217
236,3.466177717,3.425014217,3.114748217
237,3.237916017,3.258992217,3.288885817
238,3.089372217,3.148940417,3.370802617
239,3.100354617,3.156006217,3.366599817
240,3.135009717,2.694813517,3.079051017
241,3.089733717,3.273401017,2.778456217
