Time,Rep1,Rep2,Rep3
1,2.2731011,2.2731011,3.725743749
2,3.4221413,3.4221413,3.738930749
3,3.1858623,3.1858623,3.772299249
4,3.1858623,3.1858623,3.528727749
5,3.2908095,3.2908095,3.630427749
6,3.2796269,3.2796269,3.572225949
7,3.5329289,3.5329289,3.610355949
8,3.2315663,3.2315663,3.689157949
9,3.2354573,3.2354573,3.631200349
10,3.4445835,3.4445835,3.629166749
11,3.0701803,3.0701803,3.629675149
12,3.2974174,3.2974174,3.780542149
13,3.2974174,3.2974174,3.821166149
14,3.2948759,3.2948759,3.718136749
15,3.4985057,3.4985057,3.681023549
16,3.1169807,3.1169807,3.159913549
17,3.5039453,3.5039453,3.606048849
18,3.4985461,3.4985461,3.646225149
19,3.3988819,3.3988819,3.755659949
20,3.4329447,3.4329447,3.803777549
21,3.4944967,3.4944967,3.672127849
22,3.4944967,3.4944967,3.671872349
23,3.4302391,3.4302391,3.670855549
24,3.4999097,3.4999097,3.593373449
25,3.462833,3.462833,3.677210849
26,3.7683203,3.7683203,3.589037949
27,3.7711283,3.7711283,3.686612349
28,3.4100735,3.4100735,3.680768949
29,3.5374811,3.5374811,3.670094649
30,3.473036,3.473036,3.611906949
31,3.486505,3.486505,3.739946749
32,3.5005903,3.5005903,3.743798149
33,3.6896268,3.6896268,3.690420549
34,3.3885607,3.3885607,3.686868549
35,3.4703004,3.4703004,3.675685649
36,3.4716457,3.4716457,3.692968149
37,3.5684447,3.5684447,3.619264649
38,3.4491587,3.4491587,3.667302749
39,3.4784236,3.4784236,3.733123849
40,3.2300998,3.2300998,3.692710749
41,3.2378908,3.2378908,3.696517749
42,3.4774082,3.4774082,3.665776149
43,3.5418861,3.5418861,3.706432149
44,3.4924773,3.4924773,3.781645749
45,3.5019287,3.5019287,3.666028249
46,3.3093209,3.3093209,3.693708349
47,3.7595861,3.7595861,3.912774949
48,3.5530555,3.5530555,3.859834749
49,3.5516939,3.5516939,3.649014749
50,3.5083723,3.5083723,3.694743549
51,3.57965,3.57965,3.701064049
52,3.5090519,3.5090519,3.878462349
53,3.5061761,3.5061761,4.060690749
54,3.5034719,3.5034719,3.862297949
55,3.7402745,3.7402745,3.935928949
56,3.3032225,3.3032225,3.826551549
57,3.3380943,3.3380943,4.007945949
58,3.3380943,3.3380943,4.066766349
59,3.8136155,3.8136155,3.932358249
60,3.4561907,3.4561907,4.079644349
61,3.3032225,3.3032225,4.084379549
62,3.7972592,3.7972592,4.006239949
63,3.7958495,3.7958495,4.079982549
64,3.5681277,3.5681277,3.889680249
65,3.4066473,3.4066473,3.865637949
66,3.472633,3.472633,3.947100549
67,3.4659095,3.4659095,3.849820149
68,3.4836755,3.4836755,4.064428349
69,3.5126087,3.5126087,4.251480249
70,3.5009339,3.5009339,4.524505249
71,2.9881803,2.9881803,4.386632749
72,2.9731851,2.9731851,4.462532649
73,3.8189301,3.8189301,4.329186749
74,4.0110452,4.0110452,4.073894949
75,3.8673679,3.8673679,3.850400949
76,3.8773541,3.8773541,3.841985949
77,3.5061798,3.5061798,3.841696949
78,3.5237759,3.5237759,4.061039149
79,3.5039795,3.5039795,3.955186749
80,3.2126171,3.2126171,3.927279549
81,3.2203859,3.2203859,3.889330249
82,3.6078871,3.6078871,3.782803749
83,3.7124733,3.7124733,3.888913049
84,3.4890853,3.4890853,3.862297949
85,3.514978,3.514978,3.833793549
86,3.5203944,3.5203944,3.965889149
87,3.7592715,3.7592715,3.868177449
88,3.5224091,3.5224091,3.928513649
89,3.5540709,3.5540709,3.850690749
90,3.5513473,3.5513473,3.859681149
