Time,Rep1,Rep2,Rep3
1,1.791587417,2.131234017,2.186780617
2,3.789071917,2.081210017,3.909673517
3,3.575102217,4.048955017,4.057422717
4,3.574039317,3.809581617,4.057422717
5,3.926846817,3.954873817,4.020099217
6,4.216517217,4.592399217,4.424028017
7,3.934037217,4.588608417,4.161154017
8,3.931770817,4.529591017,3.894093617
9,3.800340417,3.879500017,3.897472517
10,3.658799817,3.725560917,3.966340617
11,3.690649217,3.812494817,3.687214217
12,3.792080017,3.812494817,3.107871217
13,3.769986017,3.663549717,3.103005717
14,4.197996817,4.361542017,4.578672417
15,3.815308717,3.733560217,4.413157217
16,3.874174617,3.747831617,4.008558017
17,4.145262017,3.950304417,3.840359617
18,4.120639517,4.252976817,3.832542717
19,4.247519417,4.352324217,4.479440617
20,4.333207117,4.294211517,4.235718117
21,4.190761217,4.283371017,4.605275317
22,4.214457217,4.438392617,4.013822017
23,3.551373517,4.082301217,4.024182817
24,4.302689217,4.283949517,4.092177417
25,4.337020017,4.416030817,4.616055717
26,4.318247017,4.413570017,4.461104417
27,4.318247017,4.409064417,4.458626017
28,4.251276017,3.593995117,4.545945517
29,3.754345017,4.003458017,4.545945517
30,3.684920217,4.013810717,4.361490817
31,3.681660417,3.932224017,4.045710217
32,4.251276017,4.444624017,4.420128417
33,4.029570017,3.611509517,4.513123617
34,4.250754017,4.328518517,4.510624417
35,4.267333617,4.334591017,4.547377617
36,4.266132717,4.458626017,4.547377617
37,4.340928517,4.433538017,4.588513917
38,3.761004917,4.580602017,4.497026017
39,4.241710617,4.591987017,4.533148017
40,4.245300417,4.438055417,4.162178017
41,4.105415217,4.176833417,4.364418017
42,4.229752617,4.416227217,4.489858017
43,4.250769217,4.295697017,4.489858017
44,3.861574017,4.310171417,4.491103317
45,3.857092417,3.950876517,4.235551017
46,4.289698517,4.554239017,4.636301217
47,4.353736017,4.396674017,4.504768617
48,4.156757217,4.394219817,4.503117317
49,4.294954317,4.548196017,4.379083417
50,4.267333617,4.286001917,4.379083417
51,4.279139517,4.464010817,4.381533617
52,4.285291917,4.645222017,4.107897717
53,4.362957417,4.635026817,4.470540417
54,4.358078217,4.332995117,4.489545817
55,3.610388717,3.611216117,4.485805717
56,4.263058917,4.493731717,3.874946517
57,4.433462217,4.502455817,4.684150017
58,4.131397817,4.573551417,4.462072217
59,4.125524817,4.129048617,4.465794017
60,4.351047017,4.531663417,4.705888017
61,4.435609517,4.598402017,4.102927417
62,4.435609517,4.594602517,4.836275017
63,4.434376017,4.287649317,4.786669217
64,4.408444017,4.513061317,4.786669217
65,1.651628817,1.715138517,4.678527617
66,3.693208817,1.759459017,4.723550917
67,4.346051517,1.485076317,4.702059517
68,4.341185517,4.451159517,4.653703617
69,4.363982017,4.399234017,4.700734017
70,4.302506017,4.544361717,3.187970817
71,4.288642017,4.545617417,3.221692017
72,4.309144017,4.557207317,3.449816917
73,4.349107017,4.170210917,3.215432417
74,4.416625017,4.398407617,3.021202017
75,4.269029417,4.411933217,2.982984017
76,3.974274017,4.447660717,2.987714017
77,3.974274017,4.318661917,4.110850017
78,3.591522017,3.863582817,3.889314017
79,4.598072017,4.552228017,4.287557017
80,4.462289217,4.544689017,4.269519517
81,4.462289217,4.590962817,4.242454917
82,4.409472017,4.558700517,4.022954517
83,4.052259517,4.595625917,3.766219017
84,4.242226017,4.618426517,3.974781417
85,4.370759817,4.620699217,3.993050217
86,4.370759817,4.555713317,3.447658017
87,4.412546017,4.624543617,4.434283617
88,4.512898017,4.520971017,4.226173317
89,4.319225017,4.524728817,3.131179017
90,4.316802017,4.550739417,3.139967517
91,4.565550417,4.472372817,3.119090017
92,4.291416417,4.363741417,4.637899617
93,4.557207317,4.371074017,2.981092017
94,4.398103817,4.284474417,2.984876017
95,4.395650017,4.723767017,3.264922017
96,4.172735817,4.609373717,3.064548117
97,4.478519217,4.477494817,3.544130017
98,4.534065617,4.472525217,3.282450717
99,4.554116817,4.576453217,3.303620817
100,4.305069417,4.744258017,3.097308417
101,4.369028617,4.248706017,3.090104017
102,4.390731717,4.248706017,3.341716017
103,3.598977417,4.551568017,3.347809017
104,3.576732117,2.929548817,1.869147517
105,2.828216217,2.852216417,2.949551517
106,2.587290917,3.191262717,3.244998617
107,2.960710017,3.190277017,3.794591417
108,2.955074217,3.690034617,3.797903117
109,3.219100717,3.037022817,2.870059617
110,2.897115617,2.792688017,4.596110417
111,2.874156417,2.817366017,4.231197917
112,4.398056017,2.668185217,4.234767617
113,4.429893017,3.587530417,3.199329517
114,2.457338017,3.478730517,3.870058017
115,4.353672417,4.650635217,4.925092417
116,4.335995217,4.654468317,3.044164017
117,4.372424217,4.053435217,3.039382017
118,3.390088317,4.117245617,3.609610017
119,4.198694217,4.450517817,3.877918017
120,4.462128817,4.451755917,3.111259417
121,4.474638817,4.640647017,3.136606817
122,4.473397217,4.642684917,3.172908317
123,4.608051417,4.721548317,3.079037217
124,4.350213617,4.523476217,3.751096617
125,4.453457517,4.519718417,2.916199317
126,4.448511517,4.563698817,2.915267017
127,4.329657917,4.496705417,3.061475617
128,4.402916817,4.560043017,2.187194617
129,4.650366417,4.622218617,2.339010417
130,4.338879317,4.637475417,2.336560617
131,4.337664217,4.506422017,1.806031117
132,4.510624417,4.371923817,1.780654017
133,4.371899517,4.579522817,1.809138517
134,4.409679417,4.583314217,1.861964317
135,4.412138217,4.456578017,1.864859117
136,4.191362017,4.628610017,1.864035917
137,4.436546017,4.446636917,4.228767317
138,3.041155217,3.080262317,4.571739617
139,2.694309517,3.086051717,4.671092817
140,2.684547017,2.818386617,4.674939417
141,4.393642417,3.286367317,4.803198817
142,3.043574617,3.207353217,4.827220517
143,3.199199217,3.202406217,3.942580817
144,3.204140217,3.014225317,3.940302217
145,3.127447017,3.103303017,4.245608017
146,3.102316017,2.011259517,4.557524017
147,1.953097617,2.146799517,4.558035617
148,1.976601117,2.144461617,4.621225017
149,1.975854417,2.033907117,4.622497217
150,1.630266717,1.672930817,4.578195217
151,1.645809717,1.580226717,4.460458217
152,1.700728317,1.581565317,3.457154017
153,1.539599217,1.746990517,3.784142817
154,1.540260417,1.779618217,3.777538017
155,1.704011617,1.748393517,3.815318417
156,3.039413017,4.473604417,4.020478417
157,4.570586817,4.363786417,4.788074217
158,4.563032217,4.543199217,4.829795817
159,4.350213617,4.796441217,2.203962817
160,4.880242017,4.681599017,2.919256817
161,4.676480017,4.677750017,3.357219417
162,4.473434517,4.760393317,2.982732017
163,4.453634517,4.456363017,2.982732017
164,4.463962017,4.528029017,3.095371617
165,4.291896417,4.461265617,3.053705217
166,4.474353017,4.461265617,3.919240417
167,4.497970017,4.575049617,3.941864417
168,3.807518417,3.868910417,3.179788617
169,4.302793017,4.449064817,3.023107017
170,3.802154817,3.997960317,3.203067617
171,4.533269217,3.995660517,3.174168017
172,4.527005217,4.567482417,3.149618017
173,4.029041217,4.433928717,3.654292017
174,4.317072017,4.264888817,3.634207017
175,4.381936617,4.269698017,4.543700617
176,4.431279917,4.435163817,4.543700617
177,4.431279917,4.426160917,3.546752017
178,4.548549517,4.704634517,4.734477517
179,4.272231517,4.354222017,4.300957817
180,4.358664417,4.362762017,3.605617417
181,4.350130017,4.639891617,3.626973417
182,4.494034517,4.652681617,3.880907817
183,4.390477017,4.519530117,4.646104917
184,4.132438017,4.117250517,3.468246117
185,4.599029617,4.096206717,3.477623217
186,4.581328017,4.689734617,3.192993817
187,4.447660717,4.642202317,3.164061217
188,4.070390417,4.390632417,3.103303017
