Time,Rep1,Rep2,Rep3
1,1.247368613,1.243006213,1.158379713
2,1.248925313,1.243524913,1.146875213
3,2.763509413,2.527390513,1.146839513
4,2.740541913,2.529145913,2.756159813
5,2.732232913,2.592139313,2.455762813
6,2.376123913,2.371995113,2.463532513
7,2.569661413,2.649140813,2.015380213
8,2.649410713,2.602316713,2.464735213
9,2.651213113,2.600534313,2.490371713
10,2.300488213,2.604099113,2.311215613
11,2.109899713,2.570546113,2.317055713
12,2.647340613,2.606304513,2.440285513
13,2.650040913,2.538332713,2.521391713
14,2.542572313,2.540969113,2.394339913
15,2.269807513,2.286613213,2.106561913
16,2.237293013,2.457825613,2.102590913
17,2.579386513,2.576436613,2.522898613
18,2.581160713,2.579096713,2.142901813
19,2.544827913,2.590925313,2.453027113
20,2.672746313,2.783312413,2.450442313
21,3.203123113,2.967874313,2.630203513
22,3.197067913,2.718376713,3.119585113
23,3.099999913,2.729368713,2.801583313
24,2.477937913,2.273313113,2.450605813
25,2.652244513,2.576146413,2.453192713
26,2.832644313,2.716749913,2.588096913
27,2.828899513,2.750408713,2.545252313
28,2.789720213,2.742129613,2.488533013
29,3.069825813,3.034598613,2.475523513
30,2.812986313,2.896498213,2.652632713
31,2.919247913,2.770249713,2.771174713
32,2.912569213,2.763774713,2.740766113
33,3.127459713,3.250040813,2.926825513
34,2.867384713,2.868499913,2.923959913
35,2.553056713,2.592235513,2.925203213
36,2.548652713,2.932633313,2.490636713
37,2.433584713,2.922123913,2.517019213
38,2.758097713,2.916156713,2.510897713
39,2.921384413,3.153663913,2.893675113
40,2.973667913,3.091019513,2.699257513
41,2.974633513,3.093984713,2.920278313
42,2.879577513,3.160847113,2.692559913
43,3.062988713,2.700168913,2.693470013
44,2.635092913,2.701660913,2.752695313
45,2.634195013,2.649019513,2.587639313
46,2.527695913,2.637311713,2.149843113
47,3.111417513,3.188319713,2.146630313
48,3.026682013,2.903231313,2.915279713
49,2.818974713,3.109395913,2.830866713
50,2.817104713,3.116334313,2.712301713
51,2.897366213,2.659978913,2.611429713
52,2.613325713,2.733265113,2.619482013
53,2.785399113,2.965480513,2.619482013
54,2.778907313,2.878880713,2.473998213
55,2.970193213,2.879827713,3.008951413
56,3.186283213,2.854685113,3.007979713
57,2.954691313,3.271158313,2.982617513
58,3.200174713,2.874928313,2.792204213
59,3.217344713,2.893860313,2.992733713
60,2.391145213,2.799721513,2.761081513
61,2.986547713,3.155724713,2.771238913
62,2.938808713,2.971994813,2.787977113
63,2.944563913,3.001063213,2.795195513
64,3.034454313,3.003005813,2.712652713
65,3.331893113,3.080930113,2.709910713
66,2.504309713,2.912909713,3.089263913
67,2.793739713,3.188252813,2.825768713
68,2.789089213,3.186239013,2.930618213
69,3.106535713,3.329834713,2.994982313
70,2.881184713,2.991227913,2.994013513
71,2.798790613,2.586194713,2.749231913
72,2.803445113,2.386811113,2.820844713
73,2.502809013,2.382563113,2.586661513
74,2.804774813,3.115246513,2.593775113
75,3.213551713,3.210447513,2.705791513
76,3.213037213,2.983711513,2.960463913
77,3.217087213,2.978877513,2.837331113
78,2.940866713,3.246939713,3.038503813
79,3.281980213,2.536754713,3.029717113
80,2.574308813,2.740429213,3.201104713
81,2.594748913,2.598188713,2.501219713
82,2.735272213,2.596407913,2.346780913
83,2.577468013,2.941615713,2.343418113
84,3.047583913,2.901968413,2.511928513
85,2.973793213,3.263934713,2.881554513
86,2.969935213,3.255763513,2.887738113
87,3.127563213,3.102303913,2.999103913
88,3.012270413,2.966911513,2.998134313
89,2.722268313,3.018391513,2.955172513
90,2.721351913,3.093037513,2.722727113
91,2.780028813,3.091060313,3.041190713
92,3.136953013,2.915431513,3.034350313
93,2.899346413,2.722896313,3.068463513
94,2.696441713,2.603207913,2.662430313
95,2.697352213,2.596969513,2.670683113
96,2.709326713,3.015358613,2.547469113
97,3.002073913,3.109548713,2.549229913
98,3.191407313,3.281989413,2.800018213
99,3.189391113,2.937279913,3.147575713
100,2.895789613,2.930576713,2.914326013
101,3.237683213,3.142973113,2.917187113
102,3.094147913,2.855714713,3.201125313
103,3.024404413,2.992075913,3.004948413
104,3.021480313,2.991107113,2.959501813
105,3.076004613,3.090978313,2.903471513
106,3.040476513,3.187245913,2.900620613
107,3.186261313,2.929690113,3.047685113
108,3.183240013,3.209344713,2.810831113
109,3.064906313,3.254830713,2.823282313
110,3.136922313,2.587974313,2.823282313
111,3.116943913,2.951190313,3.118397513
112,2.990138313,2.715743913,2.906403713
113,3.006607913,2.720316913,2.565675613
114,2.622849613,2.653534713,2.680732313
115,2.651213113,3.030365213,2.684360713
116,2.997043113,3.498811513,2.470696513
117,2.984443513,3.298443213,2.856215713
118,3.108630313,3.310797213,2.972765713
119,2.696081513,2.522697013,2.977594713
120,2.973718213,2.935292113,2.679825213
121,3.100323113,3.022618513,2.741685213
122,3.102303913,3.019692613,2.980492113
123,3.173982613,3.209469313,3.049490713
124,3.195068913,3.037693113,3.046553713
125,2.886087913,3.020339713,3.045110613
126,2.887036313,3.241838113,2.758311313
127,3.206383513,3.237766513,2.980492113
128,3.176039813,3.168198313,2.974697313
129,2.960866513,2.923153513,3.087159213
130,3.041506313,2.512395013,2.972762613
131,3.040527913,2.508893813,2.951190313
132,2.916610913,3.317456713,2.907039713
133,3.194494913,3.203348713,2.905135513
134,3.047979113,3.068841913,3.152724713
135,3.055825513,2.738008813,2.919989913
136,3.121315813,2.741685213,3.194318113
137,2.977658713,2.645934713,3.192303913
138,3.098063713,2.976564713,2.636124513
139,2.918080313,2.952220713,2.858950113
140,2.920944713,2.948378713,2.855363113
141,3.151839913,3.250081213,3.074792013
142,3.098342313,2.852887213,3.071839713
143,2.831278213,3.034402513,3.080035213
144,2.834093113,2.990077513,2.890993513
145,3.069916813,2.989108913,2.753976913
146,3.498661913,3.080935513,2.751210313
147,2.990318313,3.078364513,3.139852213
148,2.816819113,3.031451713,3.045625513
149,2.815884713,3.030476213,2.671416313
150,3.009238913,3.257798713,2.793438213
151,3.135830513,3.086984713,2.786002213
152,3.064815713,3.153632913,3.066736413
153,3.066782713,2.775714713,2.979718313
154,2.924183113,2.775714713,2.876401513
155,3.234607513,3.039700713,2.877347113
156,3.244936213,3.120461513,2.854421413
157,3.029515513,3.002092213,2.999164513
158,3.037334713,3.005006713,3.170823313
159,3.353029713,2.860776413,2.868498213
