Time,Rep1,Rep2,Rep3
192,2.601206567,2.658567967,2.568444067
193,2.611263767,2.693516867,2.572022867
194,2.618486367,2.693516867,2.544054767
195,2.622865967,2.659201767,2.537346767
196,2.622865967,2.606620767,2.545086767
197,2.624287367,2.638975167,2.404741667
198,2.588181367,2.594502467,2.406466267
199,2.619771767,2.594502467,2.364291967
200,2.620676767,2.649287167,2.511465967
201,2.670310367,2.649287167,2.520687867
202,2.610360767,2.648255967,2.519802767
203,2.622739967,2.648255967,2.510732767
204,2.558919167,2.659996367,2.521866767
205,2.559812367,2.654839367,2.505870767
206,2.613455567,2.644131167,2.522898767
207,2.608297567,2.645556767,2.522898767
208,2.606750167,2.644646767,2.516559067
209,2.604945567,2.657021167,2.498495567
210,2.576833767,2.656505567,2.468202767
211,2.603139567,2.657933567,2.468202767
212,2.592307767,2.657933567,2.348799967
213,2.610489167,2.593471067,2.588048267
214,2.611392367,2.668247567,2.520981267
215,2.632540167,2.629570067,2.605072967
216,2.611392367,2.257502967,2.605974767
217,2.670310367,2.261679967,2.587282667
218,2.671225167,2.708905767,2.579031467
219,2.680108667,2.953157967,2.689728167
220,2.834471767,2.927713967,2.690647267
221,2.884990767,2.929646767,2.679646767
222,3.030027467,2.936476367,2.807416367
223,3.031013167,2.623381667,2.646158767
224,2.858936367,2.688359867,2.249219267
225,2.373102767,2.750970767,2.249219267
226,2.620295167,2.745391367,2.296890767
227,2.617581967,2.759625567,2.527026767
228,2.796172067,2.650833967,2.458914767
229,2.828285767,2.635634967,2.458041467
230,2.618992767,2.633819167,2.626098767
231,2.591408267,2.609457767,2.531443367
232,2.592307767,2.654046767,2.588181367
233,2.592307767,2.359696267,2.552451167
234,2.577865367,2.406113667,2.552451167
235,2.612423967,2.406976567,2.534250767
236,2.612423967,2.717861967,2.532702767
237,2.656902167,2.774577967,2.640915467
238,2.898606767,3.096894167,2.642733667
239,2.893454767,3.094897967,2.624128667
240,2.994381967,3.090422167,3.114044367
241,2.988511567,3.194895167,2.984289567
242,2.894321467,2.832990767,2.958087167
243,3.350345667,2.966778567,2.962948667
244,2.896380267,2.961918067,2.621944367
245,2.904064267,2.820037767,2.848632367
246,2.969245667,2.873134267,2.646158767
247,2.878879967,3.009519667,2.643425767
248,2.729413967,3.011483867,2.835502767
249,2.848791767,2.748980267,3.010722767
250,2.846890367,2.796172067,2.675582767
251,2.906265667,2.933703767,3.057248567
252,2.786200767,2.702097767,3.056257967
253,2.948246567,2.704862267,2.573603067
254,2.950186967,2.525702567,2.540069567
255,2.664121967,2.526218767,2.592571167
256,2.681140067,2.379792567,2.595270867
257,2.513021867,2.373787967,2.548323967
258,2.355893267,2.945217167,2.650042367
259,2.356746767,2.876306967,2.920627367
260,2.800113867,2.996746767,3.065531567
261,2.839791967,2.547171767,3.062554367
262,2.949967367,2.552529767,3.232444367
263,2.948996267,2.492329967,2.824247567
264,2.865271767,2.937635567,2.841934767
265,2.701393667,2.719734767,2.841934767
266,2.874982367,2.722512767,2.799842367
267,2.731269467,2.503074367,2.597850367
268,2.734980267,2.673054767,2.610231967
269,2.772126767,2.568822767,2.419532267
270,2.646738767,2.437595767,2.419532267
271,2.602753967,2.440202767,2.555685967
272,2.607265967,2.381682767,2.620676767
273,2.689050767,2.331095167,2.573738967
274,2.592439667,2.639390867,2.573738967
275,2.582125667,2.636666567,2.574770567
276,2.524076667,2.452684967,2.589212967
277,2.522304467,2.584549367,2.590760367
278,2.620676767,1.660035167,1.616414167
279,2.581991767,1.661170367,1.632040767
280,1.609123367,1.657589367,1.609479767
281,1.620454567,2.787889967,2.578906767
282,1.273922967,2.549636567,2.552169967
283,2.807328067,2.419365367,2.553952367
284,2.716119967,2.421961267,2.345185167
285,2.589345467,2.407651367,2.410767967
286,2.590244567,2.438464767,2.359127967
287,2.622739967,2.440013367,2.473925867
288,2.595402567,2.411944667,2.470423067
289,2.660909167,2.417132867,2.567928167
290,2.659996367,2.578626767,2.542133167
291,2.568444067,2.564694767,2.577730267
292,2.546866767,2.559534767,2.577730267
293,2.373939767,2.577865367,2.587149767
294,2.400265967,2.577865367,2.592307767
295,2.401989167,2.596310767,2.593339367
296,2.406976567,2.669511767,2.593339367
297,2.577322567,2.502924767,2.593339367
298,2.809123167,2.502924767,2.595270867
299,2.807239367,2.629445367,2.597334467
300,2.810669967,2.603139567,2.803785767
301,2.525108467,2.635881567,2.800023767
302,2.613327367,2.645041067,2.822870367
303,2.601977567,2.644131167,2.543164967
304,2.600175167,2.605589767,2.597850367
305,2.617581967,2.547853767,2.526140267
306,2.608297567,2.609457767,2.526140267
307,2.579031467,2.609457767,2.604942767
308,2.579928567,2.579793867,2.603394767
309,2.683202867,2.577730267,2.564970367
310,2.569612567,2.610360767,2.547433167
311,2.569612567,2.571947167,2.547433167
312,2.535426467,2.572843067,2.525543167
313,2.533649867,2.696499367,2.685379167
314,2.579031467,2.678446367,2.626224867
315,2.532618467,2.613327367,2.624413067
316,2.550527967,2.612423967,2.554177967
317,2.549636567,2.636004267,2.666535167
318,2.152330367,2.638066267,2.898249767
319,2.619771767,2.899566767,2.889618767
320,2.801813867,2.979438267,3.060418367
321,2.885356767,2.974560767,2.955219167
322,2.887272367,2.916571667,2.797022067
323,2.777861567,3.127844667,3.030159167
324,2.708797967,3.220091567,3.030159167
325,3.129000767,3.219069167,2.823387567
326,3.123973267,2.919861767,3.072229167
327,2.899192067,2.925011767,2.952997267
328,2.787082867,3.205181667,2.954940267
329,3.123827467,2.702799467,2.683991767
330,2.679871767,2.700036167,2.976457067
331,2.683543367,2.979708767,2.945035967
332,2.778421967,3.038910767,2.749614467
333,3.130030367,3.038898767,2.746821767
334,2.744861067,3.024113267,3.087816767
335,2.746722467,2.892495767,2.777392367
336,3.081359967,2.731269467,2.662177167
337,2.971136567,2.830347767,2.655783367
338,2.754668567,2.993455367,3.070277867
339,2.912584667,2.995412567,2.750645067
340,2.908733067,2.779923167,2.907296267
341,2.803294767,3.039169367,2.856875567
342,2.944974767,2.882266767,2.856875567
343,2.971471967,2.887052767,2.710043567
344,2.974396667,2.883739067,2.840904367
345,2.810243267,2.853863267,2.869316267
346,2.876379567,2.710534967,2.869316267
347,3.081704967,2.883077167,2.728278767
348,2.590771367,2.880206767,3.142341767
349,2.590771367,3.024784667,2.930676767
350,2.818321367,2.703752767,2.844429667
351,2.901252467,2.541655067,2.850125467
352,2.711782767,2.530122767,2.406976567
353,2.721937967,2.550527967,2.384779967
354,2.393039167,2.570644167,2.413002467
355,2.386844767,2.642978267,2.412138567
356,2.479244567,2.642462567,2.392522167
357,2.375299367,2.641553167,2.612295567
358,2.371874967,2.442531567,2.614359167
359,2.544900767,2.553901167,2.585219867
360,2.734052567,2.573874467,2.586118167
361,2.362938767,2.573874467,2.800023767
362,2.362084067,2.639884067,2.755699367
363,2.328845567,2.563044767,2.586118167
364,2.413170967,2.596180367,2.585219867
365,2.348129767,2.637943967,2.576833767
366,2.588678967,2.638852667,2.610360767
367,2.589577067,2.567549367,2.609844967
368,2.400599267,2.646982567,2.644009667
369,2.589345467,2.595018167,2.644919367
370,2.577391067,2.595018167,2.628413767
371,2.567549367,2.566138967,2.608297567
372,2.387017967,2.617326767,2.627507267
373,2.412833567,2.624550767,2.627507267
374,2.599770367,2.496303767,2.587149767
375,2.593339367,2.498066567,2.626350567
376,2.593339367,2.657021167,2.679993767
377,2.587149767,2.507497167,2.593471067
378,2.592307767,2.618613567,2.594370967
379,2.581094267,2.619518167,2.606234367
380,2.613455567,2.493789967,2.620676767
381,2.617069967,2.608297567,2.611392367
382,2.390286767,2.681025367,2.611392367
383,2.604942767,2.605202767,2.589212967
384,2.525702567,2.603398767,2.609457767
385,2.525702567,2.690535167,2.609973467
386,2.415904167,2.597211567,2.576833767
387,2.596949967,2.650198067,2.576833767
388,2.636789867,2.651108967,2.607394967
389,2.641331367,2.648650967,2.545510967
390,2.461136867,2.637943967,2.613583367
391,2.468920567,2.605461167,2.613583367
392,2.402846967,2.645706767,2.580062867
393,2.429524067,2.641159267,2.711457567
394,2.429524067,2.601336367,2.648014167
395,2.400090767,2.499247567,2.586882767
396,2.596170767,2.580196767,2.585086567
397,2.615518767,2.581094267,2.502924767
398,2.615518767,2.647103867,2.592175467
399,2.620803167,2.647740367,2.626475867
400,2.548931567,2.555963567,2.626475867
401,2.389941967,2.691566367,2.625318967
402,2.362761267,2.692485467,2.626350567
403,2.364470267,2.639884067,2.623771567
404,2.394931967,2.687328467,2.592307767
405,2.404741667,2.644674767,2.592307767
406,2.364470267,2.637400367,2.611392367
407,2.363615767,2.800203567,2.563938767
408,2.341809467,2.820807167,2.624413067
409,2.567376167,2.547433167,2.624413067
410,2.344334567,2.641159267,2.586251267
411,2.557470767,2.643887767,2.620803167
412,2.559255567,2.649166667,3.164449967
413,2.407839467,2.610489167,3.175816767
414,2.556017567,2.899353167,3.180887767
415,2.615518767,2.894556167,2.661846767
416,2.614614767,3.208197567,2.953851767
417,2.465264067,2.597211567,2.613268867
418,2.868286067,2.823724367,2.597970567
419,3.055267367,2.622865967,2.379966767
420,2.721272967,2.626488367,2.619390767
421,2.719422167,2.521720067,2.685265667
422,2.828114567,2.426757667,2.672604767
423,2.580062867,2.401984867,2.674435967
424,2.423494967,2.395950167,2.596049567
425,2.423494967,2.746118267,2.626475867
426,2.387363167,2.716723367,2.621708367
427,2.497035167,2.636912767,2.620803167
428,2.641946867,2.665270767,2.602107967
429,2.565759967,2.664356767,2.685151767
430,2.566654667,2.547573767,2.590244567
431,2.568201767,2.587282667,2.614614767
432,2.609457767,2.589345467,2.608286767
433,2.636789867,2.592042767,2.730444767
434,2.636789867,2.638852667,2.722198367
435,2.630476967,2.745086867,2.882120367
436,2.685265667,2.869808167,2.882120367
437,2.573874467,2.763652067,2.470985367
438,2.741992667,2.758987567,2.438464767
439,2.741992667,2.893902767,2.696048567
440,2.811274267,2.439822767,2.837481167
441,2.682399267,2.549963967,2.832744167
442,2.906403467,2.546401567,2.861871767
443,2.904480067,2.580728367,2.989175567
444,2.503956567,2.599790767,2.961976367
445,2.615899767,2.753450567,2.960031767
446,2.534966267,2.691420767,2.939884967
447,2.724868367,2.693261767,2.873134267
448,2.722092767,2.799173167,2.978296267
449,2.993192367,2.821326767,3.030447967
450,3.002473167,2.427875567,3.017665067
451,2.897646767,2.428744367,2.860044467
452,2.896686767,2.743631867,2.922886667
453,3.024738167,2.793081467,2.592577967
454,2.835834767,2.609316767,2.592577967
455,3.008908367,2.892134767,2.349564167
456,2.925654767,2.893092767,2.724364767
457,2.930484767,2.456767367,2.889260767
458,2.824753967,2.170204967,2.979547667
459,2.565809567,2.809975367,2.979547667
460,2.901343967,2.809033667,2.851643867
461,2.901343967,2.675235367,2.830516567
462,2.636126567,2.967750667,2.662177167
463,2.806385967,2.544009767,2.654869967
464,2.921790767,2.637574667,2.949096367
465,2.991749167,2.633034167,2.514937767
466,3.000565567,2.670941667,2.637698167
467,2.601723367,2.873218767,2.690535167
468,2.737247267,2.341001767,2.690535167
469,2.992373167,2.346966467,2.700625767
470,2.990416767,2.650713767,2.639761367
471,2.705893667,2.477954267,2.649166667
472,2.631632867,2.675467367,2.647345267
473,2.671341767,2.634727067,2.681368267
474,2.513315267,2.636542867,2.882928767
475,2.513315267,2.525253767,3.095445167
476,2.603385167,2.512874567,3.047265767
477,2.429358367,2.733624767,3.053206967
478,2.426592167,2.725290767,2.815398267
479,2.417058467,2.838761367,3.076241267
480,2.962148867,2.840307267,3.043893167
481,3.051186767,2.602495367,3.042904967
482,3.091871767,2.687778467,2.924751967
483,2.897340767,2.685021767,2.950996567
484,2.913669267,2.945819767,2.675525167
485,2.818406767,2.744259267,2.728068767
486,2.882266767,2.717256367,2.721586767
487,2.824502567,2.711707567,2.688331967
488,2.819773567,2.607906967,2.877263567
489,3.139318667,2.760435767,2.462077067
490,2.655196367,3.035821967,2.458576667
491,2.750545367,2.537775467,3.086620667
492,3.021922367,2.536886367,2.620149167
493,3.024876467,2.926877667,3.015460967
494,2.812481067,2.924816467,2.926747567
495,2.835669567,2.509115567,2.930613167
496,2.914778067,2.509115567,2.447449367
497,2.920560267,2.534734367,2.781234167
498,2.687666567,2.816088167,2.965067567
499,2.895281567,3.007829167,2.966040467
500,3.076491167,2.493940967,2.777766767
501,3.105891167,2.490418567,3.045953967
502,3.111899567,2.693962067,2.631217967
503,2.772150767,2.685717267,2.672489167
504,3.010549467,2.868854867,2.673404567
505,2.728796767,2.864088367,2.644009667
506,2.732506367,2.778702767,2.651745167
507,2.886386767,2.533506567,2.651229467
508,2.702909567,2.574770567,2.650318367
509,2.544620367,2.603269367,2.661498167
510,2.602747767,2.605072967,2.815144367
511,2.603648767,2.373083267,2.918699567
512,2.405250767,2.516559067,3.111063767
513,2.383062767,2.611392367,3.121089767
514,2.571265667,2.607779567,2.809300967
515,2.737038767,2.756091767,2.957220767
516,2.728693967,3.012465967,2.971306067
517,2.782540367,2.678616367,2.975203267
518,3.101716367,2.694548267,2.826223767
519,2.886529967,2.694548267,2.563181967
520,2.889405167,2.691789767,2.715799567
521,2.892424367,2.775799967,2.696499367
522,2.912517167,2.902420467,2.694659967
523,3.000960767,2.910110867,2.854019867
524,2.767456767,2.606876567,2.952880667
525,2.770258767,2.408515067,2.636611767
526,2.611392367,2.730952567,2.632064267
527,2.684120167,2.823988967,2.785262767
528,2.613710767,2.820210567,2.938666367
529,2.610094767,2.876742767,2.594379167
530,2.904343067,2.684461267,2.768125967
531,2.856953867,2.958191767,2.771867567
532,2.479233967,2.957220767,2.814200567
533,2.955226767,2.804634767,2.912584667
534,2.963006767,2.723438767,3.067224767
535,2.775799967,2.770837167,3.070205267
536,2.957220767,2.741470767,2.922051167
537,2.784324767,2.746118267,3.157195967
538,2.785262767,2.808270167,2.935573967
539,2.723646767,2.989175567,2.777113367
540,2.869391767,2.647465367,2.774303567
541,2.841662267,2.645643567,3.022907067
542,2.813511667,2.876160567,2.971417067
543,2.808795167,2.684102867,3.014847567
544,3.073259567,2.921111767,3.006011367
545,2.759502767,2.960031767,3.010405167
546,2.734360067,2.969754767,2.908188267
547,2.737144967,2.758859567,2.769518767
548,3.051304967,3.066195167,2.756828667
549,2.540722567,2.840491367,2.760557867
550,2.932481567,2.839543567,2.807591767
551,2.923851567,2.619243567,2.856001767
552,2.930605867,2.723334167,2.436399967
553,2.826223767,2.528780267,2.435531367
554,2.817975767,2.705893667,2.434146767
555,2.780859767,2.704971967,2.586251267
556,2.781796367,2.545834367,2.713629167
557,2.861949867,2.221660767,2.654839367
558,2.913479867,2.174988167,2.655751167
559,2.361052267,2.171716967,2.618740367
560,2.461375167,2.475271067,2.678561567
561,2.458755867,2.462884667,2.650713767
562,2.403186767,2.315092967,2.651624767
563,2.628162767,2.407314767,2.640915467
564,2.556856367,2.405588167,2.658052367
565,2.556856367,2.543110067,2.660114767
566,2.617581967,2.458953167,2.661543467
567,2.627382167,2.497765767,2.664282767
568,2.667216167,2.497765767,2.577865367
569,2.477076767,2.548745167,2.391661567
570,2.477076767,2.498216367,2.532929367
571,2.651865167,2.438790767,2.530267467
572,2.516262367,2.590609667,2.652103967
573,2.605461167,2.585219867,2.992214767
574,2.605461167,2.579928567,2.755600267
575,2.665153367,2.434988767,3.018787867
576,2.455263467,2.591539967,3.019771767
577,2.640915467,2.595138767,3.040758967
578,2.564076167,2.496884767,2.602753967
579,2.563181967,2.542275167,2.676383167
580,2.944725967,2.786383567,2.671804167
581,2.649802767,2.978352167,2.876968367
582,2.925011767,2.986152967,2.612679567
583,2.927908267,2.811274267,2.678160767
584,2.935637767,2.509191267,2.664121967
585,2.393542167,2.601846767,2.663208367
586,2.422628867,2.600044767,2.655586367
587,2.383062767,2.555070767,1.639805567
588,2.383062767,2.756631267,2.542233267
589,2.419365367,2.542979167,2.515668267
590,2.419365367,2.444821167,2.652930767
591,2.596818567,2.441339567,2.453950767
592,2.595918367,2.491878167,2.460661367
593,2.583023367,1.670368067,2.671905167
594,1.642719967,0.846670967,2.669161967
595,0.825995967,0.832139567,2.624538367
596,2.653015767,2.853863267,2.591539967
597,2.654839367,2.569528067,2.664003967
598,2.512648367,2.523480767,2.636666567
599,2.425393667,2.466452567,2.629401767
600,2.426075967,2.473453367,3.098686767
601,2.424342767,2.736215967,3.063179367
602,2.379792567,2.678446367,2.820210567
603,2.609973167,2.666067167,2.818321367
604,2.723017967,2.663325767,2.927577767
605,2.681594867,2.609585967,3.100886567
606,2.683430267,2.589477567,2.996647167
607,2.888518167,2.669627567,2.684798767
608,2.915807867,2.774864167,2.688472767
609,2.916322767,2.776735767,2.913748267
610,2.916322767,2.865195467,2.923016467
611,2.887559567,2.679759467,2.855508667
612,2.894626767,2.449194567,2.870761467
613,3.105776767,2.450939767,2.856824767
614,2.796931367,2.750243867,2.831094767
615,2.797871267,2.770356167,3.129931567
616,2.864393567,2.755798067,2.815485767
617,2.693479967,2.467951267,2.810768267
618,2.429227367,2.464447667,3.174332967
619,2.432704967,2.858215967,3.155292767
620,2.818149367,2.887559567,2.882411567
621,2.979403567,2.948912767,2.888157167
622,3.138353167,2.954727967,2.809300967
623,2.966489267,2.738898467,2.997421967
624,2.973310767,2.601076767,3.057405367
625,2.815656767,2.830766767,2.843641767
626,3.004000367,2.525687267,2.849339967
627,3.004562267,2.528348567,2.728068767
628,3.012417467,2.595018167,2.998295567
629,2.802175067,2.633695667,2.927457967
630,3.056217967,2.875862967,2.930354767
631,3.049003767,2.877773767,2.714058767
632,3.109838767,2.668364367,2.804236267
633,3.107836767,2.644131167,1.786460267
634,2.738277867,2.429125967,3.019725467
635,2.809389267,2.610871967,3.020709167
636,3.028907067,2.611775767,2.707658767
637,3.024966667,2.892061367,2.765394767
638,2.378058767,2.583157067,2.485416367
639,2.815230767,1.674905267,2.497733567
640,2.884254167,1.684284767,2.788684967
641,3.021720167,2.995360367,2.797962167
642,3.005029567,2.550054767,2.919861767
643,2.871225267,2.654046767,2.768219967
644,2.692931467,2.622739967,2.773833567
645,3.033029467,2.622739967,3.044058767
646,3.029085867,2.810419867,2.924625167
647,2.995254767,2.624911867,2.620007867
648,2.726425967,2.620803167,2.616383467
649,3.052095567,2.620803167,2.916903167
650,2.958029667,2.656108767,3.131059967
651,2.959973867,2.587547267,2.692341267
652,2.751576167,2.539267467,2.795991467
653,2.746422167,2.737247267,2.795991467
654,3.260273167,2.737247267,2.982638267
655,3.264397967,2.813070167,2.792051267
656,2.825448367,2.806880567,2.734980267
657,2.955338567,2.804057267,2.732197167
658,3.076689767,2.801233967,3.023800367
659,2.899536567,2.693404567,2.792990767
660,2.902420467,2.590244567,2.840407567
661,2.862104867,2.455302767,2.734980267
662,2.785354967,2.653446767,2.732197167
663,2.858139067,2.652535767,2.830347767
664,2.864807967,2.706925067,2.366913267
665,2.798442767,2.445465167,3.065237767
666,2.733227567,2.719602767,3.069211767
667,2.898606767,2.717754767,2.911211967
668,2.357131567,2.618102367,2.072846367
669,2.367390367,2.466855767,2.900082067
670,2.883223967,2.896624767,2.746722467
671,2.870861567,2.735288567,2.742068967
672,2.977321367,2.738998167,2.573113267
673,2.972446867,2.681078767,2.912312267
674,3.103775567,2.741474167,3.049086167
675,3.059464967,2.784889967,3.047107367
676,2.743831267,2.782078367,2.751675667
677,2.835834767,2.528348567,2.886168967
678,2.847210767,2.552591167,2.906471767
679,2.874756767,2.395950167,2.677530167
680,2.856717767,2.640792967,2.676613967
681,2.716436767,2.635339567,3.057327767
682,2.721061767,2.609329167,2.923916867
683,2.961004067,2.580960167,2.736111567
684,3.219103167,2.773060767,2.729621167
685,2.940189967,2.767456767,2.865917267
686,2.957160767,2.900094767,2.717754767
687,2.947452767,2.438790767,2.825020367
688,2.889547967,2.535282767,2.673979567
689,2.646515167,2.584454267,2.675812367
690,3.065454767,2.583555767,2.593348367
691,3.060494767,2.458596567,2.810331767
692,3.007729967,2.811677367,2.952066767
693,2.708905767,2.796172067,2.952066767
694,2.980468867,2.801813867,2.578896967
695,2.769061367,2.381345567,1.997171267
696,2.772802967,2.657814367,2.930988767
697,2.783294567,2.722911767,2.775052967
698,2.918765867,2.514199967,2.777861567
