Time,Rep1,Rep2,Rep3
82,3.816312466,3.558034866,4.107800866
83,3.196910866,3.590458666,3.899522866
84,3.210539866,3.488647066,3.521018866
85,3.180154866,4.163885866,3.528270866
86,3.804334866,4.186058866,3.466039266
87,3.789543366,3.494817466,4.117290066
88,3.223627666,3.662446666,3.574879866
89,3.226558066,4.862515666,3.585354866
90,3.247243666,4.344287866,3.557590366
91,4.506077266,4.335894866,4.425814066
92,3.938582866,4.335912466,4.711454266
93,3.947554066,4.368206266,4.338307666
94,3.887210866,4.166754466,4.340702866
95,3.893366866,4.162096066,4.233847866
96,4.143858366,4.205846866,3.997913866
97,4.465628866,4.149526866,3.985472866
98,4.465628866,4.401480166,3.986603866
99,3.877705966,4.282646866,4.011141266
100,4.580413666,4.286212666,4.201001866
101,3.867827366,4.407163866,4.457263366
102,3.878892366,4.170855266,4.264977266
103,4.016102866,4.221090066,4.269710466
104,3.894893266,4.221090066,4.114084066
105,3.805013266,4.180365266,4.094073166
106,3.814324366,4.133832366,4.116263666
107,3.813230866,3.556819866,4.117417066
108,3.888128866,3.540044866,4.195809666
109,3.254924866,3.540044866,3.588479066
110,3.573614866,3.669936466,3.618840466
111,3.573614866,3.576974866,3.458309266
112,3.269249866,3.649109166,3.458309266
113,3.234744866,3.635327866,3.452125266
114,3.702325666,4.194640766,3.453154066
115,3.866177866,4.283646466,4.265291866
116,3.882754366,3.630993466,4.262926066
117,3.588017866,3.531830566,3.455239666
118,3.272384166,3.527679766,3.464483466
119,3.216774966,3.602752866,3.370403166
120,3.215800066,3.604294866,3.504583266
121,3.302724866,3.636162866,3.506648066
122,3.219809866,3.637221066,3.614185366
123,3.478854866,4.141771366,3.513857866
124,3.888648866,4.154588866,4.181409666
125,3.888648866,3.685546466,4.168610066
126,3.257076666,3.596584866,4.092435766
127,3.340956466,3.597635366,3.548268866
128,3.359429266,3.541060966,3.693216866
129,3.361434866,3.567269866,3.505615666
130,3.272339866,3.551352866,3.505615666
131,3.310449866,3.550311166,3.487617966
132,3.271219666,3.554450966,3.467568066
133,3.252303066,3.594550766,3.511799866
134,3.251321266,3.541060966,3.508700866
135,3.306882466,3.548281766,3.442883266
136,3.305852666,3.546199966,3.393537666
137,3.268264966,3.562162466,3.435179766
138,3.268264966,3.550338166,3.480420566
139,3.338806266,4.186618066,3.482475966
140,4.432453866,4.174956066,3.555513266
141,4.274287366,4.865152366,4.173014466
142,3.847014166,4.134327366,4.623993666
143,3.862460366,4.135838566,4.631516466
144,4.248098866,4.235030866,4.269172666
145,3.867595366,4.243285966,4.197142966
146,3.903524566,4.247476366,4.715482666
147,3.929144266,4.530155566,3.882244466
148,4.547530066,4.528705966,3.867843066
149,3.917298866,4.520047666,4.460158066
150,4.583858966,4.345268266,4.649344366
151,4.119185966,4.138501066,4.729894966
152,4.136539466,3.975528466,4.750338166
153,3.888925266,3.531820866,4.008706066
154,3.699775866,3.527669266,3.487601866
155,2.391290266,3.510678466,3.782806866
156,2.379923666,3.578920766,3.519991066
157,4.118732866,3.860266866,3.506525666
158,2.443135866,3.852554266,2.837002966
159,4.056401066,4.278015866,2.947491166
160,2.546719066,3.333334666,4.170291266
161,2.574683266,3.017681666,2.913955666
162,2.567637866,2.799734866,2.913955666
163,2.404423866,2.781894866,3.024419866
164,3.916440466,3.900435966,2.790019666
165,3.916440466,2.399101066,3.194524666
166,2.581546066,4.019234666,3.210075066
167,3.629099666,4.012467266,2.843599666
168,2.830601866,3.211341466,3.718244866
169,3.762818866,4.722494266,2.744755866
170,3.728335666,4.210838066,4.592585866
171,3.903878566,4.307552366,4.590092466
172,3.949508866,4.311129266,4.476845766
173,3.840307666,4.154452066,4.102282766
174,3.840307666,4.212888466,4.089599666
175,3.904996066,4.144982066,4.090748766
176,3.841917266,4.146141966,4.119984066
177,3.265530066,3.649045366,4.169447866
178,3.352193666,3.500470466,3.542123866
179,3.352193666,3.635134866,3.606959666
180,3.343985266,3.565214266,3.606959666
181,3.361488466,3.566258866,3.605907966
182,3.251368866,3.523588366,3.603850766
183,3.251368866,3.546199966,3.556007266
184,3.361488466,3.650073566,3.556007266
185,3.263069866,3.647952166,3.619794066
186,3.351134866,3.650554866,3.776822666
187,3.315671266,3.588381566,3.514891266
188,3.316665566,3.589409766,3.539058866
189,3.247251266,3.567269866,3.535943366
190,3.279162666,3.567269866,3.491732266
191,3.323908066,3.637704866,3.404832466
192,3.311624266,3.573454866,3.528256466
193,3.313612066,3.641847966,3.471166766
194,3.289456666,3.640788866,3.471166766
195,3.327029766,3.524616166,3.452138866
196,3.261148166,3.658230166,3.592515466
197,3.261148166,3.600673366,3.613520866
198,3.463425266,3.707564566,3.614574866
199,3.382617366,3.709709166,3.637704866
200,3.259043266,3.556991866,3.507662866
201,4.083009666,4.249729066,3.612593866
202,4.068140266,4.265880466,3.597851866
203,3.835173666,4.282462066,4.191419866
204,3.274540866,3.583240566,4.534015666
205,3.357370066,3.524624866,3.567319666
206,3.356367666,3.526680866,3.594634366
207,3.252350866,3.633078866,3.590437966
208,3.363547666,3.632021266,3.546249166
209,3.332239366,3.658230166,3.402759466
210,3.390358066,3.572408866,3.472189966
211,3.391367266,3.699427166,3.469112866
212,3.265441366,3.695145966,3.467059366
213,3.326128766,3.705552866,3.548255566
214,3.301809466,3.593456266,3.473226166
215,3.301809466,3.519982866,3.596562166
216,3.346044466,3.542088766,3.600764966
217,3.315671266,3.543128866,3.606913066
218,3.292584066,3.631080466,3.547265866
219,3.260072866,3.619768066,3.637250866
220,3.259089366,3.602704666,3.544168966
221,3.360458866,3.602704666,3.546249166
222,3.336778066,3.657202366,3.499962166
223,3.343014866,3.598617766,3.671224066
224,3.344014866,3.659327366,3.576626866
225,3.303905266,3.571398866,3.571398866
226,3.305963666,3.571398866,3.497382866
227,3.386713666,3.488644866,3.529764866
228,3.375411566,3.529764866,3.478364166
229,3.375411566,3.560090866,3.492761966
230,3.299712466,3.560090866,3.492761966
231,3.333174466,3.583259866,3.564218866
232,3.279245866,3.612569266,3.457286066
233,3.281221466,3.556976466,3.560090866
234,3.391840966,3.530792866,3.562177666
235,3.322844366,3.530792866,3.567319666
236,4.228926466,4.110368466,3.644963866
237,3.960443266,4.147788266,4.537615066
238,3.960443266,3.596743266,4.165119266
239,3.313682666,3.611490866,4.168610066
240,3.277660666,3.635164666,3.606959666
241,3.354308866,3.670123466,3.629078866
242,3.353306866,3.526671766,3.661418266
243,3.387743266,3.493782166,3.660355566
244,3.377447266,3.537071566,3.481448566
245,1.522278066,1.678687366,3.253276966
246,3.412843866,3.635618566,1.959457066
247,3.403737666,3.613520866,3.613546866
248,3.376463866,3.614574866,3.614600666
249,3.301846866,3.635164666,3.632080066
250,3.312653466,3.644932566,3.451116866
251,3.314641666,3.692702866,3.478364566
252,3.333268366,3.596584866,3.484533166
253,3.350246866,3.595534366,3.577566866
254,3.434099066,3.630993466,3.593500866
255,3.376463866,3.622771066,3.563174866
256,3.377470366,3.612493066,3.615602866
257,3.383668266,3.612493066,3.614548666
258,3.382124466,3.633049066,3.617197066
259,3.441313366,3.634590766,3.618225466
260,3.443351966,3.607328866,3.659395166
261,3.386776366,3.750732166,3.657270966
262,3.347159866,3.750732166,3.655728666
263,3.399638866,3.684398866,3.505611466
264,3.431011466,3.618632466,3.576500866
265,3.431011466,3.629936066,3.596607166
266,3.431011466,3.630993466,3.597657466
267,3.349190066,3.607867966,3.589450366
268,3.395522866,3.750732166,3.503562266
269,3.396533266,3.652096866,3.488646166
270,3.377493066,3.687562866,3.487616866
271,3.322978366,3.688631066,3.489158866
272,3.334811866,3.709664866,3.699384866
273,3.435139366,3.641816866,3.590416866
274,3.437175566,3.558034866,3.604808866
275,3.393445666,3.556991866,3.604808866
276,3.466518866,3.575473266,3.596607166
277,3.453139266,3.630963666,3.725646266
278,3.451096466,3.647919066,3.726112866
279,3.341985666,3.636676866,3.728264266
280,3.417646366,3.635618566,3.703496866
281,3.371341366,3.586174666,3.632050866
282,3.502024366,3.829012866,3.614600666
283,3.502024366,3.643872866,3.772237866
284,3.355365266,3.642813166,3.784194866
285,3.456226866,3.997489866,3.646956866
286,3.956145266,4.272189866,4.202076866
287,3.955023066,3.684306466,4.155614266
288,3.424849366,3.700369966,4.156776466
289,3.379551466,3.638670666,3.543140766
290,3.326033066,3.663369166,3.722047566
291,3.386755866,3.603756766,3.640819766
292,3.385747366,3.663883066,3.699384866
293,3.340956466,3.662819266,3.700455366
294,3.459314466,3.688550266,3.733871866
295,3.464460466,3.698314366,3.604832766
296,3.463436866,3.671077666,3.668067066
297,3.424849366,3.671077666,3.669131266
298,3.348160866,3.654152866,3.677358466
299,3.438215866,3.617632066,3.705682166
300,3.443371366,3.642813166,3.586364566
301,3.442351666,3.670012466,3.632080066
302,3.457262866,3.671077666,3.631022866
303,3.446972866,3.688550266,3.625882866
304,3.440274266,3.622771066,3.637704866
305,3.440274266,3.621229366,3.539027966
306,3.356394466,3.621229366,3.535910666
307,3.396551866,3.606815066,3.572371666
308,3.395008366,3.569307666,3.473226166
309,3.374405466,3.536938266,3.548255566
310,3.375411566,3.567252466,3.603756766
311,3.390852566,3.568297666,3.603756766
312,3.385705566,3.703453366,3.664946866
313,3.393426066,3.600673366,3.576538866
314,3.426894666,3.681394866,3.701525866
315,3.426894666,3.678193866,3.702596366
316,3.575614066,3.716814766,3.746311866
317,3.403737666,3.683411266,3.682538666
318,3.372370366,3.609409666,3.658366566
319,3.371364466,3.628937866,3.623881666
320,3.355391866,3.627880866,3.619660066
321,3.473726866,3.601701166,3.524110866
322,3.475270366,3.646924366,3.581164866
323,3.353333866,3.575473266,3.575529066
324,3.353333866,3.576520066,3.572390466
325,3.469610866,3.590395366,3.536926366
326,3.454175866,3.676216666,3.553922866
327,3.748419666,4.290590466,3.541072866
328,3.731152466,4.202855266,4.077058666
329,4.090212166,4.205199466,4.059895666
330,3.462959566,3.614574866,4.307719466
331,3.418675366,3.671114866,3.568550266
332,3.448010066,3.692702866,3.526680866
333,3.449030866,3.691633666,3.527717766
334,3.418689266,3.617632066,3.665566766
335,3.395541266,3.734801266,3.688631066
336,3.432085066,3.619660066,3.741069266
337,3.436157466,3.636552466,3.663404866
338,3.450051666,3.638670666,3.663404866
339,3.457256066,3.641271466,3.636676866
340,3.403737666,3.770260366,3.672142866
341,3.418689266,3.691674866,3.664468366
342,3.421734566,3.688467866,3.661277866
343,3.469601666,3.697200766,3.617549266
344,3.419161066,3.615522466,3.735878866
345,3.336899666,3.607867966,3.521026866
346,3.337898866,3.608920866,3.471171866
347,3.368278066,3.522046666,3.473224866
348,3.392454866,3.682343666,3.591466166
349,3.455218066,3.655112266,3.611516066
350,3.519008066,3.725502866,3.621743266
351,3.515905466,3.712590866,3.623854466
352,4.063007266,4.314895866,3.675770066
353,4.077892966,3.616222066,4.212888466
354,3.481444366,3.594550766,4.351803066
355,3.481444366,3.591401066,3.712793766
356,3.499445266,3.999872066,3.709575066
357,3.451110466,3.573436666,3.688724166
358,3.478357366,3.574978366,3.595339966
359,3.879591666,4.255078966,3.543090766
360,3.859707066,4.236210166,3.544131466
361,4.158396466,4.258313466,4.183830866
362,3.485561266,3.703409466,4.267813966
363,3.541126366,4.623848266,3.582045166
364,3.530739366,4.607590466,3.525624966
365,4.075234266,4.247673466,3.512140066
366,3.576557266,4.400314866,4.186006066
367,4.047094966,4.217864866,3.760382066
368,3.469119166,3.669974666,4.280008866
369,3.482471466,3.673170866,4.281194866
370,3.435128266,3.688509266,3.669166866
371,3.475267066,3.661277866,3.781110866
372,3.462402066,3.682221866,3.761064866
373,3.460355666,3.686494666,3.946618866
374,3.512819666,3.693133466,3.948856066
375,3.354415266,3.577547866,3.805205566
376,3.395541266,3.656174566,3.675188866
377,3.431034866,3.563158666,3.654084666
378,3.430017366,3.561070266,3.655146766
379,3.443903466,3.592428666,3.620687666
380,3.398645066,3.724475266,3.662446666
381,3.463442066,3.710602666,3.626966866
382,3.465489666,3.713821966,3.590395366
383,3.500466866,3.724475266,3.589345866
384,3.438272866,3.612466866,3.896327466
385,3.437197366,3.569325466,3.691715666
386,3.442351666,3.676178066,3.692743866
387,3.443371366,3.677244466,3.693812866
388,3.467552866,3.649974266,3.755002666
389,3.870406366,4.219264666,3.738962866
390,4.111904866,4.201318066,3.793446866
391,4.111904866,4.218895066,4.376586666
392,3.412016866,3.624798066,4.394715666
393,3.433103166,3.663846866,4.061754866
394,3.489676166,3.682422866,3.699384866
395,3.437197366,3.718870366,3.595556866
396,3.437197366,3.719944866,3.595556866
397,3.410942066,3.676216666,3.619687666
398,3.482471466,3.581145166,3.579641866
399,3.497909466,3.598617766,3.615628866
400,3.495849266,3.598617766,3.477337366
401,3.463442066,3.590373466,3.475282366
402,3.381652466,3.646891466,3.497379466
403,3.439274766,3.702425566,3.715786966
404,3.430017366,3.626882266,3.743074866
405,3.431034866,3.626882266,3.743074866
406,3.515915866,3.590395366,3.652129966
407,3.422791366,3.618659866,3.661348866
408,3.441322866,3.665974866,3.731766866
409,3.442342366,3.664910866,3.748266666
410,3.455772266,4.928990666,3.750426266
411,4.080369266,4.376920466,3.789860866
412,3.417831666,3.680327866,4.239748066
413,4.761787666,4.148263266,3.702851466
414,4.742644666,4.163400466,3.716814766
415,3.585029366,4.185871766,4.775981266
416,4.742644666,4.975830266,4.210541266
417,4.585935066,4.634865766,4.552824466
418,4.599677366,4.648726866,4.552032266
419,4.270934866,4.222838866,4.559492666
420,4.164745066,4.507733266,4.431320266
421,4.769810866,4.452985366,4.289468566
422,4.231189866,4.290823366,4.584080866
423,4.234722066,4.295581366,4.574108866
424,4.300914466,4.738584966,4.296112066
425,4.778237266,4.500551466,4.334695866
426,4.240362866,4.484374866,4.880381266
427,4.240362866,4.489286866,4.491326066
428,4.391456266,4.681195966,4.504864866
429,4.127034066,4.420947566,4.364594566
430,4.336256466,4.227089866,4.611010866
431,4.666407066,4.211794066,4.284326866
432,4.680308866,4.635552366,4.280762866
433,4.081637866,4.214640466,4.679296166
434,4.195523866,4.195681666,3.699727366
435,4.133963866,4.193998666,4.256302366
436,3.446033466,4.195169266,4.294043266
437,3.460361066,4.230935066,4.290475666
438,3.422791366,3.672029466,4.240772866
439,3.478357366,3.704481166,4.258194466
440,3.509741866,3.704481166,3.796344866
441,3.509741866,3.685466866,3.800704866
442,3.462407866,3.699299066,3.775513966
443,3.396551866,3.676178066,3.725551066
444,4.373243566,4.842196666,3.698314366
445,4.137802866,4.830545266,3.730640866
446,4.152863366,4.268280466,3.728486866
447,4.824195766,4.971398866,4.559406066
448,4.248721966,4.422352366,3.881748866
449,3.927737866,4.421137666,4.297675366
450,3.916566866,4.356827866,4.309602366
451,4.179352466,4.246921666,4.276450866
452,3.465504066,3.654074866,4.246207466
453,3.468071666,3.733673466,4.205052366
454,3.479391466,3.734751266,3.633470866
455,3.480418766,3.675226866,3.634529366
456,3.525155266,3.705552866,3.528707166
457,3.433113466,3.692147566,3.631960866
458,3.442360566,3.691078266,3.791146066
459,3.442360566,3.590351166,3.795502866
460,3.416102866,3.602679966,3.750323066
461,3.502538866,3.568262066,3.716906566
462,3.482473366,3.623741666,3.851014866
463,3.430006066,3.624798066,3.699342166
464,3.430006066,3.639698266,3.700412866
465,3.490705266,3.706492266,3.779054866
466,3.464470866,3.775913266,3.729710866
467,3.463446866,3.775913266,3.635164666
468,3.464470866,3.685466866,3.629875666
469,4.124216866,3.982627366,3.579049766
470,4.186895266,4.275264866,3.608330666
471,4.109311466,4.258352366,4.639265266
472,3.449112466,4.255986966,4.489489866
473,3.458330266,4.093075566,4.480895266
474,3.484532466,3.588972366,4.280065066
475,3.516939666,3.642748566,3.691432366
476,3.436188966,3.645928866,3.642748566
477,3.438226366,3.646442866,3.645928866
478,3.444923666,3.620715466,3.723495466
479,3.521054866,3.663883066,3.675188866
480,3.510770866,3.635587866,3.732745666
481,3.219049366,3.636646366,3.692702866
482,3.256141166,3.656752666,3.691633666
483,1.699912166,1.753253266,3.704568166
484,3.542134766,3.692438866,1.950973066
485,3.440303366,3.623798866,1.435246666
486,3.441322866,3.610462866,1.406501266
487,3.457275266,3.575492266,3.659222666
488,3.430028266,3.582172966,3.636615466
489,3.456252466,3.630993466,3.663846866
490,3.487618966,3.630993466,3.632050866
491,3.488647666,3.646891466,3.630993466
492,3.551392166,3.617604866,3.576481266
493,3.480418766,3.604759866,3.578022366
494,3.491733366,3.604759866,3.635556766
495,3.491733366,3.683411266,3.637674166
496,3.440303366,3.580117366,3.657236866
497,3.461389666,3.559047466,3.691674866
498,3.499964466,3.616604266,3.734900066
499,3.423833266,3.617658866,3.734850866
500,3.422817166,3.583180266,3.733773466
501,3.534952366,3.631991266,3.668030866
502,3.557590366,3.654118966,3.753868866
503,3.528770866,3.656242766,3.676292666
504,3.528770866,3.624854866,3.670963666
505,3.427971466,3.560090866,3.844632666
506,3.536991766,3.655180866,3.669974666
507,3.567335466,3.709575066,3.700326666
508,3.631051866,3.710647966,3.671151666
509,3.628937866,3.907471666,3.669022066
510,4.223440466,3.851970466,3.698271466
511,3.945502866,4.249208566,4.169426066
512,4.169180866,4.266943066,4.032241466
513,4.144780966,3.876372666,4.018613066
514,4.231946866,4.746770366,4.276854866
515,4.178031666,4.170432866,4.193486366
516,3.565987266,4.292177366,4.783143666
517,3.504583266,4.305259666,4.290823366
518,3.506648066,3.721392466,4.293202366
519,3.490642366,3.668984866,4.361408666
520,4.412476966,4.395854866,3.833120066
521,4.379356766,4.368116866,3.767176966
522,4.374537166,4.189828166,3.765009166
523,4.256347666,4.253937766,4.385700466
524,3.474247166,3.712436666,4.218853666
525,3.488647566,3.662341366,4.273593466
526,3.520019866,3.663404866,3.643670866
527,3.517949866,3.640788866,3.662819266
528,3.519511666,3.652096866,3.703496866
529,3.481446066,3.590416866,3.654152866
530,3.558078066,3.589367566,3.670012466
531,3.559120466,3.623798866,3.667882066
532,3.431045966,3.663369166,3.617658866
533,3.480417266,3.647952166,3.784194866
534,3.528256466,3.616577266,3.710647966
535,3.517968466,3.617632066,3.793385866
536,3.517968466,3.677282866,3.794474866
537,3.476306266,3.656208866,3.780993266
538,3.485561866,3.676254866,3.749651466
539,3.449053666,3.675188866,3.755871166
540,3.448032266,3.617632066,3.755871166
541,3.555506566,3.658230166,3.711675766
542,3.564249666,3.678272266,3.661313566
543,3.523105666,3.588318266,3.624769066
544,3.525170066,3.588318266,3.673056866
545,3.522062666,3.641816866,3.673056866
546,3.461394466,3.738962866,3.612466866
547,3.561149266,3.603780866,3.594483866
548,3.478359666,3.604832766,3.516907666
549,3.475279566,3.619714866,3.514837266
550,3.497899966,3.650040866,3.609409666
551,3.522062666,3.632050866,3.734801266
552,3.502526866,3.574445666,3.725598866
553,3.460366066,3.574445666,3.861294866
554,3.458318866,3.652096866,3.861294866
555,3.478361566,3.603780866,3.773286266
556,3.579678666,3.592450966,3.668984866
557,3.523105666,3.592450966,3.806296866
558,3.503429266,3.620715466,3.808479466
559,4.450098066,3.670249666,3.826789366
560,4.090748766,4.181637766,3.678272266
561,4.059461866,4.241642566,3.621715266
562,3.509718866,4.246362166,4.141988866
563,3.512819666,4.169291066,4.158276466
564,3.501505066,3.621686866,4.510402666
565,3.564249666,3.651035566,4.214062066
566,3.511780666,3.652096866,3.596539066
567,3.512814466,3.696258766,3.594437266
568,3.518991266,3.852998266,3.668984866
569,3.616657066,3.599645566,3.846759666
570,3.513837066,3.635618566,3.762037966
571,3.558078066,3.635618566,3.784076066
572,3.558078066,3.590373466,3.787338266
573,3.605884666,3.612466866,3.827749066
574,3.462422866,3.662376866,3.662305466
575,3.477334666,3.662376866,3.748623866
576,3.477334666,3.598617766,3.751865366
577,3.488647566,3.527699566,3.881418566
578,3.472189966,3.611465266,3.752893566
579,3.480418766,3.564186466,3.683330866
580,3.485561766,3.562097666,3.684398866
581,3.484533466,3.664432866,3.687602866
582,3.480417266,3.635134866,3.588318266
583,3.496878066,3.647919066,3.629936066
584,4.256212766,3.650040866,3.616604266
585,4.103308966,3.610039866,3.615549666
586,4.112517766,4.348039866,3.597542966
587,3.542145266,4.057058066,3.692063766
588,3.496878066,3.523579466,4.453810466
589,3.460370666,3.524616166,4.453810466
590,3.461394466,3.577547866,4.402871266
591,3.505611466,3.609409666,3.668030866
592,3.540056166,3.606815066,3.728682866
593,3.470647066,3.608920866,3.679338866
594,3.557035666,3.649012866,3.679338866
595,3.558078066,3.690646866,3.807388166
596,3.518997266,3.580117366,3.750837166
597,3.550375666,3.635104666,3.577547866
598,3.517956466,3.636162866,3.574406866
599,3.517956466,3.634076866,3.623826866
600,3.488647066,3.674161066,3.677126866
601,3.517956466,3.609409666,3.678154066
602,3.543163366,3.607303266,3.746107066
603,3.559092466,3.629906066,3.743947466
604,3.560135266,3.613467666,3.598570366
605,3.496290066,3.690605866,3.711584366
606,4.033191666,3.659222666,3.754735166
607,4.054448866,3.656033366,3.757980866
608,4.069292266,4.270139866,3.811372366
609,3.527734366,4.212739866,3.721296466
610,3.499962166,3.735829066,4.305259666
611,3.486590266,3.736906866,4.214340466
612,3.499962166,3.641816866,4.234312066
613,3.498931066,3.550324866,3.807451066
614,3.529791566,3.567269866,3.766315066
615,3.538020366,3.601701166,3.649012866
616,3.551392166,3.601701166,3.644770066
617,3.551392166,3.932652766,3.694161066
618,3.567303466,3.674161066,3.666854866
619,3.576557266,3.594506566,3.923141266
620,3.527227666,3.590305366,3.636584166
621,3.746362066,3.591892266,3.636584166
622,3.729101266,3.645830766,3.585004466
623,4.149353866,3.793385866,3.600901266
624,3.604034866,3.778139866,3.820077766
625,3.488647066,4.169689866,3.827749066
626,3.488647066,4.099035466,3.911902366
627,3.536981866,3.604759866,4.381202266
628,3.454195666,3.579603466,4.368384766
629,3.530828466,3.577508666,3.646891466
630,3.477334666,3.695272866,3.650073566
631,3.478361566,3.661348866,3.782080066
632,3.517962666,3.597612866,3.995348566
633,3.517962666,3.595511466,3.737984666
634,3.575564266,3.587332866,3.734751266
635,3.574518466,3.629965666,3.597542966
636,3.488647066,3.636646366,3.706492266
637,3.507672466,3.680288466,3.704437066
638,3.529791566,3.679221266,3.717187666
639,3.427992866,3.666966466,3.719337266
640,3.430028266,3.664396966,3.648946666
641,3.599758066,3.608381866,3.671040066
642,3.578667666,3.608381866,3.677126866
643,3.520006266,3.649045366,3.680327866
644,3.520006266,3.654118966,3.704437066
645,3.497902666,3.666966466,3.803086666
646,3.574518466,3.678310866,3.695188666
647,3.602822166,3.677244466,3.759982366
648,3.573472666,3.570353266,3.761064866
649,3.575564266,3.575492266,3.733822866
650,3.436198666,3.729710866,3.791390866
651,3.513842866,3.729710866,3.780082866
652,3.534934566,3.610437466,3.774651866
653,3.533896666,3.633049066,3.706447366
654,3.623652866,3.713731366,3.626853266
655,4.022564666,3.551838466,3.710602666
656,4.073310166,3.551838466,3.660214366
657,3.557864866,3.683207266,3.660214366
658,3.569359866,4.225357666,3.704437066
659,3.508700866,4.140477366,3.844704466
660,3.488647066,4.156713166,4.483399966
661,3.631108666,3.678310866,4.472377666
662,3.630052066,3.692105866,4.382299666
663,3.561134266,3.642781066,3.824666266
664,3.612544266,3.674198866,3.748623866
665,3.555993266,3.674198866,3.758954566
666,3.570404866,3.636162866,3.758954566
667,3.571449866,3.599668866,3.720972866
668,3.469624466,3.591444866,3.812464866
669,3.482476966,3.590395366,3.720972866
670,3.552394566,3.662376866,3.717748766
671,3.554477966,3.651068866,3.679181266
672,3.550852266,3.601701166,3.694075666
673,3.496871766,3.619687666,3.668870866
674,3.513848266,3.619687666,3.672105466
675,3.493789066,3.576520066,3.672105466
676,3.493789066,3.612493066,3.657167466
677,3.693812866,3.641816866,3.680288466
678,3.558064066,3.639698266,3.657132166
679,3.467564866,3.629936066,3.659257966
680,3.466539866,3.607328866,3.661313566
681,3.505611466,3.667002866,3.698314366
682,3.550338166,3.634529366,3.734801266
683,3.608969866,3.634529366,3.861659866
684,3.565247066,3.659292866,3.863864866
685,3.557937666,3.619714866,3.769288866
686,4.343262466,3.622714266,3.790362866
687,4.016672566,3.623770466,3.808352866
688,4.191727366,3.643499966,3.805077766
689,4.195236466,4.312321566,3.774710866
690,4.070626066,4.371947266,3.705374866
691,4.022935666,4.354878666,4.045314466
692,4.153366366,4.354878666,3.971758766
693,3.941400466,4.239031066,3.983039766
694,3.958203466,3.920193866,4.267930066
695,3.549322666,4.344964866,4.230012466
696,3.554978866,4.349763266,4.041449266
697,3.535953466,3.634046466,4.055136466
698,3.534915166,3.601677066,4.325318866
